"Age" "Year" "Cohort" "Prev" "qx"
"873" 21 2012 1991 1 0
"874" 21 2013 1992 1 0
"875" 21 2014 1993 1 0
"876" 21 2015 1994 1 0
"877" 21 2016 1995 1 0
"878" 21 2017 1996 1 0
"879" 21 2018 1997 1 0
"880" 21 2019 1998 1 0
"881" 22 1980 1958 1 0
"882" 22 1981 1959 1 0
"883" 22 1982 1960 1 0
"884" 22 1983 1961 1 0
"885" 22 1984 1962 1 0
"886" 22 1985 1963 1 0
"887" 22 1986 1964 1 0
"888" 22 1987 1965 1 0
"889" 22 1988 1966 1 0
"890" 22 1989 1967 1 0
"891" 22 1990 1968 1 0
"892" 22 1991 1969 1 0
"893" 22 1992 1970 1 0
"894" 22 1993 1971 1 0
"895" 22 1994 1972 1 0
"896" 22 1995 1973 1 0
"897" 22 1996 1974 1 0
"898" 22 1997 1975 1 0
"899" 22 1998 1976 1 0
"900" 22 1999 1977 1 0
"901" 22 2000 1978 1 0
"902" 22 2001 1979 1 0
"903" 22 2002 1980 1 0
"904" 22 2003 1981 1 0
"905" 22 2004 1982 1 0
"906" 22 2005 1983 1 0
"907" 22 2006 1984 1 0
"908" 22 2007 1985 1 0
"909" 22 2008 1986 1 0
"910" 22 2009 1987 1 0
"911" 22 2010 1988 1 0
"912" 22 2011 1989 1 0
"913" 22 2012 1990 1 0
"914" 22 2013 1991 1 0
"915" 22 2014 1992 1 0
"916" 22 2015 1993 1 0
"917" 22 2016 1994 1 0
"918" 22 2017 1995 1 0
"919" 22 2018 1996 1 0
"920" 22 2019 1997 1 0
"921" 23 1980 1957 1 0
"922" 23 1981 1958 1 0
"923" 23 1982 1959 1 0
"924" 23 1983 1960 1 0
"925" 23 1984 1961 1 0
"926" 23 1985 1962 1 0
"927" 23 1986 1963 1 0
"928" 23 1987 1964 1 0
"929" 23 1988 1965 1 0
"930" 23 1989 1966 1 0
"931" 23 1990 1967 1 0
"932" 23 1991 1968 1 0
"933" 23 1992 1969 1 0
"934" 23 1993 1970 1 0
"935" 23 1994 1971 1 0
"936" 23 1995 1972 1 0
"937" 23 1996 1973 1 0
"938" 23 1997 1974 1 0
"939" 23 1998 1975 1 0
"940" 23 1999 1976 1 0
"941" 23 2000 1977 1 0
"942" 23 2001 1978 1 0
"943" 23 2002 1979 1 0
"944" 23 2003 1980 1 0
"945" 23 2004 1981 1 0
"946" 23 2005 1982 1 0
"947" 23 2006 1983 1 0
"948" 23 2007 1984 1 0
"949" 23 2008 1985 1 0
"950" 23 2009 1986 1 0
"951" 23 2010 1987 1 0
"952" 23 2011 1988 1 0
"953" 23 2012 1989 1 0
"954" 23 2013 1990 1 0
"955" 23 2014 1991 1 0
"956" 23 2015 1992 1 0
"957" 23 2016 1993 1 0
"958" 23 2017 1994 1 0
"959" 23 2018 1995 1 0
"960" 23 2019 1996 1 0
"961" 24 1980 1956 1 0
"962" 24 1981 1957 1 0
"963" 24 1982 1958 1 0
"964" 24 1983 1959 1 0
"965" 24 1984 1960 1 0
"966" 24 1985 1961 1 0
"967" 24 1986 1962 1 0
"968" 24 1987 1963 1 0
"969" 24 1988 1964 1 0
"970" 24 1989 1965 1 0
"971" 24 1990 1966 1 0
"972" 24 1991 1967 1 0
"973" 24 1992 1968 1 0
"974" 24 1993 1969 1 0
"975" 24 1994 1970 1 0
"976" 24 1995 1971 1 0
"977" 24 1996 1972 1 0
"978" 24 1997 1973 1 0
"979" 24 1998 1974 1 0
"980" 24 1999 1975 1 0
"981" 24 2000 1976 1 0
"982" 24 2001 1977 1 0
"983" 24 2002 1978 1 0
"984" 24 2003 1979 1 0
"985" 24 2004 1980 1 0
"986" 24 2005 1981 1 0
"987" 24 2006 1982 1 0
"988" 24 2007 1983 1 0
"989" 24 2008 1984 1 0
"990" 24 2009 1985 1 0
"991" 24 2010 1986 1 0
"992" 24 2011 1987 1 0
"993" 24 2012 1988 1 0
"994" 24 2013 1989 1 0
"995" 24 2014 1990 1 0
"996" 24 2015 1991 1 0
"997" 24 2016 1992 1 0
"998" 24 2017 1993 1 0
"999" 24 2018 1994 1 0
"1000" 24 2019 1995 1 0
"1001" 25 1980 1955 1 0
"1002" 25 1981 1956 1 0
"1003" 25 1982 1957 1 0
"1004" 25 1983 1958 1 0
"1005" 25 1984 1959 1 0
"1006" 25 1985 1960 1 0
"1007" 25 1986 1961 1 0
"1008" 25 1987 1962 1 0
"1009" 25 1988 1963 1 0
"1010" 25 1989 1964 1 0
"1011" 25 1990 1965 1 0
"1012" 25 1991 1966 1 0
"1013" 25 1992 1967 1 0
"1014" 25 1993 1968 1 0
"1015" 25 1994 1969 1 0
"1016" 25 1995 1970 1 0
"1017" 25 1996 1971 1 0
"1018" 25 1997 1972 1 0
"1019" 25 1998 1973 1 0
"1020" 25 1999 1974 1 0
"1021" 25 2000 1975 1 0
"1022" 25 2001 1976 1 0
"1023" 25 2002 1977 1 0
"1024" 25 2003 1978 1 0
"1025" 25 2004 1979 1 0
"1026" 25 2005 1980 1 0
"1027" 25 2006 1981 1 0
"1028" 25 2007 1982 1 0
"1029" 25 2008 1983 1 0
"1030" 25 2009 1984 1 0
"1031" 25 2010 1985 1 0
"1032" 25 2011 1986 1 0
"1033" 25 2012 1987 1 0
"1034" 25 2013 1988 1 0
"1035" 25 2014 1989 1 0
"1036" 25 2015 1990 1 0
"1037" 25 2016 1991 1 0
"1038" 25 2017 1992 1 0
"1039" 25 2018 1993 1 0
"1040" 25 2019 1994 1 0
"1041" 26 1980 1954 1 0
"1042" 26 1981 1955 1 0
"1043" 26 1982 1956 1 0
"1044" 26 1983 1957 1 0
"1045" 26 1984 1958 1 0
"1046" 26 1985 1959 1 0
"1047" 26 1986 1960 1 0
"1048" 26 1987 1961 1 0
"1049" 26 1988 1962 1 0
"1050" 26 1989 1963 1 0
"1051" 26 1990 1964 1 0
"1052" 26 1991 1965 1 0
"1053" 26 1992 1966 1 0
"1054" 26 1993 1967 1 0
"1055" 26 1994 1968 1 0
"1056" 26 1995 1969 1 0
"1057" 26 1996 1970 1 0
"1058" 26 1997 1971 1 0
"1059" 26 1998 1972 1 0
"1060" 26 1999 1973 1 0
"1061" 26 2000 1974 1 0
"1062" 26 2001 1975 1 0
"1063" 26 2002 1976 1 0
"1064" 26 2003 1977 1 0
"1065" 26 2004 1978 1 0
"1066" 26 2005 1979 1 0
"1067" 26 2006 1980 1 0
"1068" 26 2007 1981 1 0
"1069" 26 2008 1982 1 0
"1070" 26 2009 1983 1 0
"1071" 26 2010 1984 1 0
"1072" 26 2011 1985 1 0
"1073" 26 2012 1986 1 0
"1074" 26 2013 1987 1 0
"1075" 26 2014 1988 1 0
"1076" 26 2015 1989 1 0
"1077" 26 2016 1990 1 0
"1078" 26 2017 1991 1 0
"1079" 26 2018 1992 1 0
"1080" 26 2019 1993 1 0
"1081" 27 1980 1953 1 0
"1082" 27 1981 1954 1 0
"1083" 27 1982 1955 1 0
"1084" 27 1983 1956 1 0
"1085" 27 1984 1957 1 0
"1086" 27 1985 1958 1 0
"1087" 27 1986 1959 1 0
"1088" 27 1987 1960 1 0
"1089" 27 1988 1961 1 0
"1090" 27 1989 1962 1 0
"1091" 27 1990 1963 1 0
"1092" 27 1991 1964 1 0
"1093" 27 1992 1965 1 0
"1094" 27 1993 1966 1 0
"1095" 27 1994 1967 1 0
"1096" 27 1995 1968 1 0
"1097" 27 1996 1969 1 0
"1098" 27 1997 1970 1 0
"1099" 27 1998 1971 1 0
"1100" 27 1999 1972 1 0
"1101" 27 2000 1973 1 0
"1102" 27 2001 1974 1 0
"1103" 27 2002 1975 1 0
"1104" 27 2003 1976 1 0
"1105" 27 2004 1977 1 0
"1106" 27 2005 1978 1 0
"1107" 27 2006 1979 1 0
"1108" 27 2007 1980 1 0
"1109" 27 2008 1981 1 0
"1110" 27 2009 1982 1 0
"1111" 27 2010 1983 1 0
"1112" 27 2011 1984 1 0
"1113" 27 2012 1985 1 0
"1114" 27 2013 1986 1 0
"1115" 27 2014 1987 1 0
"1116" 27 2015 1988 1 0
"1117" 27 2016 1989 1 0
"1118" 27 2017 1990 1 0
"1119" 27 2018 1991 1 0
"1120" 27 2019 1992 1 0
"1121" 28 1980 1952 1 0
"1122" 28 1981 1953 1 0
"1123" 28 1982 1954 1 0
"1124" 28 1983 1955 1 0
"1125" 28 1984 1956 1 0
"1126" 28 1985 1957 1 0
"1127" 28 1986 1958 1 0
"1128" 28 1987 1959 1 0
"1129" 28 1988 1960 1 0
"1130" 28 1989 1961 1 0
"1131" 28 1990 1962 1 0
"1132" 28 1991 1963 1 0
"1133" 28 1992 1964 1 0
"1134" 28 1993 1965 1 0
"1135" 28 1994 1966 1 0
"1136" 28 1995 1967 1 0
"1137" 28 1996 1968 1 0
"1138" 28 1997 1969 1 0
"1139" 28 1998 1970 1 0
"1140" 28 1999 1971 1 0
"1141" 28 2000 1972 1 0
"1142" 28 2001 1973 1 0
"1143" 28 2002 1974 1 0
"1144" 28 2003 1975 1 0
"1145" 28 2004 1976 1 0
"1146" 28 2005 1977 1 0
"1147" 28 2006 1978 1 0
"1148" 28 2007 1979 1 0
"1149" 28 2008 1980 1 0
"1150" 28 2009 1981 1 0
"1151" 28 2010 1982 1 0
"1152" 28 2011 1983 1 0
"1153" 28 2012 1984 1 0
"1154" 28 2013 1985 1 0
"1155" 28 2014 1986 1 0
"1156" 28 2015 1987 1 0
"1157" 28 2016 1988 1 0
"1158" 28 2017 1989 1 0
"1159" 28 2018 1990 1 0
"1160" 28 2019 1991 1 0
"1161" 29 1980 1951 1 0
"1162" 29 1981 1952 1 0
"1163" 29 1982 1953 1 0
"1164" 29 1983 1954 1 0
"1165" 29 1984 1955 1 0
"1166" 29 1985 1956 1 0
"1167" 29 1986 1957 1 0
"1168" 29 1987 1958 1 0
"1169" 29 1988 1959 1 0
"1170" 29 1989 1960 1 0
"1171" 29 1990 1961 1 0
"1172" 29 1991 1962 1 0
"1173" 29 1992 1963 1 0
"1174" 29 1993 1964 1 0
"1175" 29 1994 1965 1 0
"1176" 29 1995 1966 1 0
"1177" 29 1996 1967 1 0
"1178" 29 1997 1968 1 0
"1179" 29 1998 1969 1 0
"1180" 29 1999 1970 1 0
"1181" 29 2000 1971 1 0
"1182" 29 2001 1972 1 0
"1183" 29 2002 1973 1 0
"1184" 29 2003 1974 1 0
"1185" 29 2004 1975 1 0
"1186" 29 2005 1976 1 0
"1187" 29 2006 1977 1 0
"1188" 29 2007 1978 1 0
"1189" 29 2008 1979 1 0
"1190" 29 2009 1980 1 0
"1191" 29 2010 1981 1 0
"1192" 29 2011 1982 1 0
"1193" 29 2012 1983 1 0
"1194" 29 2013 1984 1 0
"1195" 29 2014 1985 1 0
"1196" 29 2015 1986 1 0
"1197" 29 2016 1987 1 0
"1198" 29 2017 1988 1 0
"1199" 29 2018 1989 1 0
"1200" 29 2019 1990 1 0
"1201" 30 1980 1950 1 0
"1202" 30 1981 1951 1 0
"1203" 30 1982 1952 1 0
"1204" 30 1983 1953 1 0
"1205" 30 1984 1954 1 0
"1206" 30 1985 1955 1 0
"1207" 30 1986 1956 1 0
"1208" 30 1987 1957 1 0
"1209" 30 1988 1958 1 0
"1210" 30 1989 1959 1 0
"1211" 30 1990 1960 1 0
"1212" 30 1991 1961 1 0
"1213" 30 1992 1962 1 0
"1214" 30 1993 1963 1 0
"1215" 30 1994 1964 1 0
"1216" 30 1995 1965 1 0
"1217" 30 1996 1966 1 0
"1218" 30 1997 1967 1 0
"1219" 30 1998 1968 1 0
"1220" 30 1999 1969 1 0
"1221" 30 2000 1970 1 0
"1222" 30 2001 1971 1 0
"1223" 30 2002 1972 1 0
"1224" 30 2003 1973 1 0
"1225" 30 2004 1974 1 0
"1226" 30 2005 1975 1 0
"1227" 30 2006 1976 1 0
"1228" 30 2007 1977 1 0
"1229" 30 2008 1978 1 0
"1230" 30 2009 1979 1 0
"1231" 30 2010 1980 1 0
"1232" 30 2011 1981 1 0
"1233" 30 2012 1982 1 0
"1234" 30 2013 1983 1 0
"1235" 30 2014 1984 1 0
"1236" 30 2015 1985 1 0
"1237" 30 2016 1986 1 0
"1238" 30 2017 1987 1 0
"1239" 30 2018 1988 1 0
"1240" 30 2019 1989 1 0
"1241" 31 1980 1949 1 0
"1242" 31 1981 1950 1 0
"1243" 31 1982 1951 1 0
"1244" 31 1983 1952 1 0
"1245" 31 1984 1953 1 0
"1246" 31 1985 1954 1 0
"1247" 31 1986 1955 1 0
"1248" 31 1987 1956 1 0
"1249" 31 1988 1957 1 0
"1250" 31 1989 1958 1 0
"1251" 31 1990 1959 1 0
"1252" 31 1991 1960 1 0
"1253" 31 1992 1961 1 0
"1254" 31 1993 1962 1 0
"1255" 31 1994 1963 1 0
"1256" 31 1995 1964 1 0
"1257" 31 1996 1965 1 0
"1258" 31 1997 1966 1 0
"1259" 31 1998 1967 1 0
"1260" 31 1999 1968 1 0
"1261" 31 2000 1969 1 0
"1262" 31 2001 1970 1 0
"1263" 31 2002 1971 1 0
"1264" 31 2003 1972 1 0
"1265" 31 2004 1973 1 0
"1266" 31 2005 1974 1 0
"1267" 31 2006 1975 1 0
"1268" 31 2007 1976 1 0
"1269" 31 2008 1977 1 0
"1270" 31 2009 1978 1 0
"1271" 31 2010 1979 1 0
"1272" 31 2011 1980 1 0
"1273" 31 2012 1981 1 0
"1274" 31 2013 1982 1 0
"1275" 31 2014 1983 1 0
"1276" 31 2015 1984 1 0
"1277" 31 2016 1985 1 0
"1278" 31 2017 1986 1 0
"1279" 31 2018 1987 1 0
"1280" 31 2019 1988 1 0
"1281" 32 1980 1948 1 0
"1282" 32 1981 1949 1 0
"1283" 32 1982 1950 1 0
"1284" 32 1983 1951 1 0
"1285" 32 1984 1952 1 0
"1286" 32 1985 1953 1 0
"1287" 32 1986 1954 1 0
"1288" 32 1987 1955 1 0
"1289" 32 1988 1956 1 0
"1290" 32 1989 1957 1 0
"1291" 32 1990 1958 1 0
"1292" 32 1991 1959 1 0
"1293" 32 1992 1960 1 0
"1294" 32 1993 1961 1 0
"1295" 32 1994 1962 1 0
"1296" 32 1995 1963 1 0
"1297" 32 1996 1964 1 0
"1298" 32 1997 1965 1 0
"1299" 32 1998 1966 1 0
"1300" 32 1999 1967 1 0
"1301" 32 2000 1968 1 0
"1302" 32 2001 1969 1 0
"1303" 32 2002 1970 1 0
"1304" 32 2003 1971 1 0
"1305" 32 2004 1972 1 0
"1306" 32 2005 1973 1 0
"1307" 32 2006 1974 1 0
"1308" 32 2007 1975 1 0
"1309" 32 2008 1976 1 0
"1310" 32 2009 1977 1 0
"1311" 32 2010 1978 1 0
"1312" 32 2011 1979 1 0
"1313" 32 2012 1980 1 0
"1314" 32 2013 1981 1 0
"1315" 32 2014 1982 1 0
"1316" 32 2015 1983 1 0
"1317" 32 2016 1984 1 0
"1318" 32 2017 1985 1 0
"1319" 32 2018 1986 1 0
"1320" 32 2019 1987 1 0
"1321" 33 1980 1947 1 0
"1322" 33 1981 1948 1 0
"1323" 33 1982 1949 1 0
"1324" 33 1983 1950 1 0
"1325" 33 1984 1951 1 0
"1326" 33 1985 1952 1 0
"1327" 33 1986 1953 1 0
"1328" 33 1987 1954 1 0
"1329" 33 1988 1955 1 0
"1330" 33 1989 1956 1 0
"1331" 33 1990 1957 1 0
"1332" 33 1991 1958 1 0
"1333" 33 1992 1959 1 0
"1334" 33 1993 1960 1 0
"1335" 33 1994 1961 1 0
"1336" 33 1995 1962 1 0
"1337" 33 1996 1963 1 0
"1338" 33 1997 1964 1 0
"1339" 33 1998 1965 1 0
"1340" 33 1999 1966 1 0
"1341" 33 2000 1967 1 0
"1342" 33 2001 1968 1 0
"1343" 33 2002 1969 1 0
"1344" 33 2003 1970 1 0
"1345" 33 2004 1971 1 0
"1346" 33 2005 1972 1 0
"1347" 33 2006 1973 1 0
"1348" 33 2007 1974 1 0
"1349" 33 2008 1975 1 0
"1350" 33 2009 1976 1 0
"1351" 33 2010 1977 1 0
"1352" 33 2011 1978 1 0
"1353" 33 2012 1979 1 0
"1354" 33 2013 1980 1 0
"1355" 33 2014 1981 1 0
"1356" 33 2015 1982 1 0
"1357" 33 2016 1983 1 0
"1358" 33 2017 1984 1 0
"1359" 33 2018 1985 1 0
"1360" 33 2019 1986 1 0
"1361" 34 1980 1946 1 0
"1362" 34 1981 1947 1 0
"1363" 34 1982 1948 1 0
"1364" 34 1983 1949 1 0
"1365" 34 1984 1950 1 0
"1366" 34 1985 1951 1 0
"1367" 34 1986 1952 1 0
"1368" 34 1987 1953 1 0
"1369" 34 1988 1954 1 0
"1370" 34 1989 1955 1 0
"1371" 34 1990 1956 1 0
"1372" 34 1991 1957 1 0
"1373" 34 1992 1958 1 0
"1374" 34 1993 1959 1 0
"1375" 34 1994 1960 1 0
"1376" 34 1995 1961 1 0
"1377" 34 1996 1962 1 0
"1378" 34 1997 1963 1 0
"1379" 34 1998 1964 1 0
"1380" 34 1999 1965 1 0
"1381" 34 2000 1966 1 0
"1382" 34 2001 1967 1 0
"1383" 34 2002 1968 1 0
"1384" 34 2003 1969 1 0
"1385" 34 2004 1970 1 0
"1386" 34 2005 1971 1 0
"1387" 34 2006 1972 1 0
"1388" 34 2007 1973 1 0
"1389" 34 2008 1974 1 0
"1390" 34 2009 1975 1 0
"1391" 34 2010 1976 1 0
"1392" 34 2011 1977 1 0
"1393" 34 2012 1978 1 0
"1394" 34 2013 1979 1 0
"1395" 34 2014 1980 1 0
"1396" 34 2015 1981 1 0
"1397" 34 2016 1982 1 0
"1398" 34 2017 1983 1 0
"1399" 34 2018 1984 1 0
"1400" 34 2019 1985 1 0
"1401" 35 1980 1945 1 0
"1402" 35 1981 1946 1 0
"1403" 35 1982 1947 1 0
"1404" 35 1983 1948 1 0
"1405" 35 1984 1949 1 0
"1406" 35 1985 1950 1 0
"1407" 35 1986 1951 1 0
"1408" 35 1987 1952 1 0
"1409" 35 1988 1953 1 0
"1410" 35 1989 1954 1 0
"1411" 35 1990 1955 1 0
"1412" 35 1991 1956 1 0
"1413" 35 1992 1957 1 0
"1414" 35 1993 1958 1 0
"1415" 35 1994 1959 1 0
"1416" 35 1995 1960 1 0
"1417" 35 1996 1961 1 0
"1418" 35 1997 1962 1 0
"1419" 35 1998 1963 1 0
"1420" 35 1999 1964 1 0
"1421" 35 2000 1965 1 0
"1422" 35 2001 1966 1 0
"1423" 35 2002 1967 1 0
"1424" 35 2003 1968 1 0
"1425" 35 2004 1969 1 0
"1426" 35 2005 1970 1 0
"1427" 35 2006 1971 1 0
"1428" 35 2007 1972 1 0
"1429" 35 2008 1973 1 0
"1430" 35 2009 1974 1 0
"1431" 35 2010 1975 1 0
"1432" 35 2011 1976 1 0
"1433" 35 2012 1977 1 0
"1434" 35 2013 1978 1 0
"1435" 35 2014 1979 1 0
"1436" 35 2015 1980 1 0
"1437" 35 2016 1981 1 0
"1438" 35 2017 1982 1 0
"1439" 35 2018 1983 1 0
"1440" 35 2019 1984 1 0
"1441" 36 1980 1944 1 0
"1442" 36 1981 1945 1 0
"1443" 36 1982 1946 1 0
"1444" 36 1983 1947 1 0
"1445" 36 1984 1948 1 0
"1446" 36 1985 1949 1 0
"1447" 36 1986 1950 1 0
"1448" 36 1987 1951 1 0
"1449" 36 1988 1952 1 0
"1450" 36 1989 1953 1 0
"1451" 36 1990 1954 1 0
"1452" 36 1991 1955 1 0
"1453" 36 1992 1956 1 0
"1454" 36 1993 1957 1 0
"1455" 36 1994 1958 1 0
"1456" 36 1995 1959 1 0
"1457" 36 1996 1960 1 0
"1458" 36 1997 1961 1 0
"1459" 36 1998 1962 1 0
"1460" 36 1999 1963 1 0
"1461" 36 2000 1964 1 0
"1462" 36 2001 1965 1 0
"1463" 36 2002 1966 1 0
"1464" 36 2003 1967 1 0
"1465" 36 2004 1968 1 0
"1466" 36 2005 1969 1 0
"1467" 36 2006 1970 1 0
"1468" 36 2007 1971 1 0
"1469" 36 2008 1972 1 0
"1470" 36 2009 1973 1 0
"1471" 36 2010 1974 1 0
"1472" 36 2011 1975 1 0
"1473" 36 2012 1976 1 0
"1474" 36 2013 1977 1 0
"1475" 36 2014 1978 1 0
"1476" 36 2015 1979 1 0
"1477" 36 2016 1980 1 0
"1478" 36 2017 1981 1 0
"1479" 36 2018 1982 1 0
"1480" 36 2019 1983 1 0
"1481" 37 1980 1943 1 0
"1482" 37 1981 1944 1 0
"1483" 37 1982 1945 1 0
"1484" 37 1983 1946 1 0
"1485" 37 1984 1947 1 0
"1486" 37 1985 1948 1 0
"1487" 37 1986 1949 1 0
"1488" 37 1987 1950 1 0
"1489" 37 1988 1951 1 0
"1490" 37 1989 1952 1 0
"1491" 37 1990 1953 1 0
"1492" 37 1991 1954 1 0
"1493" 37 1992 1955 1 0
"1494" 37 1993 1956 1 0
"1495" 37 1994 1957 1 0
"1496" 37 1995 1958 1 0
"1497" 37 1996 1959 1 0
"1498" 37 1997 1960 1 0
"1499" 37 1998 1961 1 0
"1500" 37 1999 1962 1 0
"1501" 37 2000 1963 1 0
"1502" 37 2001 1964 1 0
"1503" 37 2002 1965 1 0
"1504" 37 2003 1966 1 0
"1505" 37 2004 1967 1 0
"1506" 37 2005 1968 1 0
"1507" 37 2006 1969 1 0
"1508" 37 2007 1970 1 0
"1509" 37 2008 1971 1 0
"1510" 37 2009 1972 1 0
"1511" 37 2010 1973 1 0
"1512" 37 2011 1974 1 0
"1513" 37 2012 1975 1 0
"1514" 37 2013 1976 1 0
"1515" 37 2014 1977 1 0
"1516" 37 2015 1978 1 0
"1517" 37 2016 1979 1 0
"1518" 37 2017 1980 1 0
"1519" 37 2018 1981 1 0
"1520" 37 2019 1982 1 0
"1521" 38 1980 1942 1 0
"1522" 38 1981 1943 1 0
"1523" 38 1982 1944 1 0
"1524" 38 1983 1945 1 0
"1525" 38 1984 1946 1 0
"1526" 38 1985 1947 1 0
"1527" 38 1986 1948 1 0
"1528" 38 1987 1949 1 0
"1529" 38 1988 1950 1 0
"1530" 38 1989 1951 1 0
"1531" 38 1990 1952 1 0
"1532" 38 1991 1953 1 0
"1533" 38 1992 1954 1 0
"1534" 38 1993 1955 1 0
"1535" 38 1994 1956 1 0
"1536" 38 1995 1957 1 0
"1537" 38 1996 1958 1 0
"1538" 38 1997 1959 1 0
"1539" 38 1998 1960 1 0
"1540" 38 1999 1961 1 0
"1541" 38 2000 1962 1 0
"1542" 38 2001 1963 1 0
"1543" 38 2002 1964 1 0
"1544" 38 2003 1965 1 0
"1545" 38 2004 1966 1 0
"1546" 38 2005 1967 1 0
"1547" 38 2006 1968 1 0
"1548" 38 2007 1969 1 0
"1549" 38 2008 1970 1 0
"1550" 38 2009 1971 1 0
"1551" 38 2010 1972 1 0
"1552" 38 2011 1973 1 0
"1553" 38 2012 1974 1 0
"1554" 38 2013 1975 1 0
"1555" 38 2014 1976 1 0
"1556" 38 2015 1977 1 0
"1557" 38 2016 1978 1 0
"1558" 38 2017 1979 1 0
"1559" 38 2018 1980 1 0
"1560" 38 2019 1981 1 0
"1561" 39 1980 1941 1 0
"1562" 39 1981 1942 1 0
"1563" 39 1982 1943 1 0
"1564" 39 1983 1944 1 0
"1565" 39 1984 1945 1 0
"1566" 39 1985 1946 1 0
"1567" 39 1986 1947 1 0
"1568" 39 1987 1948 1 0
"1569" 39 1988 1949 1 0
"1570" 39 1989 1950 1 0
"1571" 39 1990 1951 1 0
"1572" 39 1991 1952 1 0
"1573" 39 1992 1953 1 0
"1574" 39 1993 1954 1 0
"1575" 39 1994 1955 1 0
"1576" 39 1995 1956 1 0
"1577" 39 1996 1957 1 0
"1578" 39 1997 1958 1 0
"1579" 39 1998 1959 1 0
"1580" 39 1999 1960 1 0
"1581" 39 2000 1961 1 0
"1582" 39 2001 1962 1 0
"1583" 39 2002 1963 1 0
"1584" 39 2003 1964 1 0
"1585" 39 2004 1965 1 0
"1586" 39 2005 1966 1 0
"1587" 39 2006 1967 1 0
"1588" 39 2007 1968 1 0
"1589" 39 2008 1969 1 0
"1590" 39 2009 1970 1 0
"1591" 39 2010 1971 1 0
"1592" 39 2011 1972 1 0
"1593" 39 2012 1973 1 0
"1594" 39 2013 1974 1 0
"1595" 39 2014 1975 1 0
"1596" 39 2015 1976 1 0
"1597" 39 2016 1977 1 0
"1598" 39 2017 1978 1 0
"1599" 39 2018 1979 1 0
"1600" 39 2019 1980 1 0
"1601" 40 1980 1940 1 0
"1602" 40 1981 1941 1 0
"1603" 40 1982 1942 1 0
"1604" 40 1983 1943 1 0
"1605" 40 1984 1944 1 0
"1606" 40 1985 1945 1 0
"1607" 40 1986 1946 1 0
"1608" 40 1987 1947 1 0
"1609" 40 1988 1948 1 0
"1610" 40 1989 1949 1 0
"1611" 40 1990 1950 1 0
"1612" 40 1991 1951 1 0
"1613" 40 1992 1952 1 0
"1614" 40 1993 1953 1 0
"1615" 40 1994 1954 1 0
"1616" 40 1995 1955 1 0
"1617" 40 1996 1956 1 0
"1618" 40 1997 1957 1 0
"1619" 40 1998 1958 1 0
"1620" 40 1999 1959 1 0
"1621" 40 2000 1960 1 0
"1622" 40 2001 1961 1 0
"1623" 40 2002 1962 1 0
"1624" 40 2003 1963 1 0
"1625" 40 2004 1964 1 0
"1626" 40 2005 1965 1 0
"1627" 40 2006 1966 1 0
"1628" 40 2007 1967 1 0
"1629" 40 2008 1968 1 0
"1630" 40 2009 1969 1 0
"1631" 40 2010 1970 1 0
"1632" 40 2011 1971 1 0
"1633" 40 2012 1972 1 0
"1634" 40 2013 1973 1 0
"1635" 40 2014 1974 1 0
"1636" 40 2015 1975 1 0
"1637" 40 2016 1976 1 0
"1638" 40 2017 1977 1 0
"1639" 40 2018 1978 1 0
"1640" 40 2019 1979 1 0
"1641" 41 1980 1939 1 0
"1642" 41 1981 1940 1 0
"1643" 41 1982 1941 1 0
"1644" 41 1983 1942 1 0
"1645" 41 1984 1943 1 0
"1646" 41 1985 1944 1 0
"1647" 41 1986 1945 1 0
"1648" 41 1987 1946 1 0
"1649" 41 1988 1947 1 0
"1650" 41 1989 1948 1 0
"1651" 41 1990 1949 1 0
"1652" 41 1991 1950 1 0
"1653" 41 1992 1951 1 0
"1654" 41 1993 1952 1 0
"1655" 41 1994 1953 1 0
"1656" 41 1995 1954 1 0
"1657" 41 1996 1955 1 0
"1658" 41 1997 1956 1 0
"1659" 41 1998 1957 1 0
"1660" 41 1999 1958 1 0
"1661" 41 2000 1959 1 0
"1662" 41 2001 1960 1 0
"1663" 41 2002 1961 1 0
"1664" 41 2003 1962 1 0
"1665" 41 2004 1963 1 0
"1666" 41 2005 1964 1 0
"1667" 41 2006 1965 1 0
"1668" 41 2007 1966 1 0
"1669" 41 2008 1967 1 0
"1670" 41 2009 1968 1 0
"1671" 41 2010 1969 1 0
"1672" 41 2011 1970 1 0
"1673" 41 2012 1971 1 0
"1674" 41 2013 1972 1 0
"1675" 41 2014 1973 1 0
"1676" 41 2015 1974 1 0
"1677" 41 2016 1975 1 0
"1678" 41 2017 1976 1 0
"1679" 41 2018 1977 1 0
"1680" 41 2019 1978 1 0
"1681" 42 1980 1938 1 0
"1682" 42 1981 1939 1 0
"1683" 42 1982 1940 1 0
"1684" 42 1983 1941 1 0
"1685" 42 1984 1942 1 0
"1686" 42 1985 1943 1 0
"1687" 42 1986 1944 1 0
"1688" 42 1987 1945 1 0
"1689" 42 1988 1946 1 0
"1690" 42 1989 1947 1 0
"1691" 42 1990 1948 1 0
"1692" 42 1991 1949 1 0
"1693" 42 1992 1950 1 0
"1694" 42 1993 1951 1 0
"1695" 42 1994 1952 1 0
"1696" 42 1995 1953 1 0
"1697" 42 1996 1954 1 0
"1698" 42 1997 1955 1 0
"1699" 42 1998 1956 1 0
"1700" 42 1999 1957 1 0
"1701" 42 2000 1958 1 0
