"age" "year" "gender_name" "Freq" "unhealthy" "cohort"
"530" 69 2004 "female" 51 0.0580498968884934 1935
"531" 70 2004 "female" 96 0.0635164625653215 1934
"532" 71 2004 "female" 79 0.069497815380471 1933
"533" 72 2004 "female" 94 0.0760424328998301 1932
"534" 73 2004 "female" 93 0.083203357827418 1931
"535" 74 2004 "female" 96 0.0910386279049841 1930
"536" 75 2004 "female" 84 0.099611746295304 1929
"537" 76 2004 "female" 84 0.108992196261525 1928
"538" 77 2004 "female" 79 0.11925600431393 1927
"539" 78 2004 "female" 99 0.130486356388292 1926
"540" 79 2004 "female" 91 0.142774272049827 1925
"541" 80 2004 "female" 89 0.156219342187004 1924
"542" 81 2004 "female" 62 0.170930536174076 1923
"543" 82 2004 "female" 55 0.187027085044196 1922
"544" 83 2004 "female" 59 0.204639447831053 1921
"545" 84 2004 "female" 86 0.223910368911019 1920
"546" 85 2004 "female" 50 0.24499603491532 1919
"547" 86 2004 "female" 89 0.268067340588777 1918
"548" 87 2004 "female" 79 0.293311273854603 1917
"549" 88 2004 "female" 57 0.320932431310925 1916
"550" 89 2004 "female" 65 0.351154676441787 1915
"551" 90 2004 "female" 67 0.384222953982085 1914
"552" 91 2004 "female" 98 0.420405275141458 1913
"553" 92 2004 "female" 98 0.459994889776955 1912
"554" 93 2004 "female" 70 0.503312663119452 1911
"555" 94 2004 "female" 69 0.550709676316682 1910
"556" 95 2004 "female" 51 0.602570071869712 1909
"557" 96 2004 "female" 54 0.65931416702451 1908
"558" 97 2004 "female" 58 0.721401860351957 1907
"559" 98 2004 "female" 81 0.789336359125919 1906
"560" 99 2004 "female" 87 0.863668257708939 1905
"561" 100 2004 "female" 79 0.945 1904
"562" 50 2004 "male" 70 0.0105 1954
"563" 51 2004 "male" 95 0.011431185171821 1953
"564" 52 2004 "male" 64 0.0124449518507104 1952
"565" 53 2004 "male" 77 0.0135486237199873 1951
"566" 54 2004 "male" 97 0.0147501739587144 1950
"567" 55 2004 "male" 62 0.0160582828417748 1949
"568" 56 2004 "male" 91 0.0174824004481718 1948
"569" 57 2004 "male" 55 0.0190328149305692 1947
"570" 58 2004 "male" 95 0.0207207268392701 1946
"571" 59 2004 "male" 80 0.0225583300375635 1945
"572" 60 2004 "male" 79 0.0245588997929942 1944
"573" 61 2004 "male" 56 0.0267368886809441 1943
"574" 62 2004 "male" 90 0.0291080309933558 1942
"575" 63 2004 "male" 50 0.0316894564068717 1941
"576" 64 2004 "male" 68 0.0344998137315523 1940
"577" 65 2004 "male" 52 0.0375594056341625 1939
"578" 66 2004 "male" 82 0.0408903353092997 1938
"579" 67 2004 "male" 100 0.044516666157948 1937
"580" 68 2004 "male" 59 0.0484645956270133 1936
"581" 69 2004 "male" 77 0.0527626444656965 1935
"582" 70 2004 "male" 67 0.0574418627659363 1934
"583" 71 2004 "male" 85 0.0625360542754044 1933
"584" 72 2004 "male" 74 0.0680820206035423 1932
"585" 73 2004 "male" 77 0.0741198270848402 1931
"586" 74 2004 "male" 82 0.0806930922200151 1930
"587" 75 2004 "male" 59 0.0878493027860779 1929
"588" 76 2004 "male" 96 0.0956401568917166 1928
"589" 77 2004 "male" 55 0.104121937456307 1927
"590" 78 2004 "male" 84 0.113355918810648 1926
"591" 79 2004 "male" 67 0.123408809356802 1925
"592" 80 2004 "male" 54 0.13435323348491 1924
"593" 81 2004 "male" 80 0.146268256228467 1923
"594" 82 2004 "male" 92 0.159239954448282 1922
"595" 83 2004 "male" 95 0.17336203867149 1921
"596" 84 2004 "male" 70 0.188736530077923 1920
"597" 85 2004 "male" 55 0.205474497524542 1919
"598" 86 2004 "male" 94 0.223696859932373 1918
"599" 87 2004 "male" 75 0.243535259832557 1917
"600" 88 2004 "male" 83 0.265133014382237 1916
"601" 89 2004 "male" 58 0.288646150720612 1915
"602" 90 2004 "male" 84 0.314244533144825 1914
"603" 91 2004 "male" 64 0.342113090248659 1913
"604" 92 2004 "male" 82 0.372453150889174 1912
"605" 93 2004 "male" 66 0.405483898632602 1911
"606" 94 2004 "male" 66 0.441443955186776 1910
"607" 95 2004 "male" 81 0.48059310425915 1909
"608" 96 2004 "male" 55 0.523214168293962 1908
"609" 97 2004 "male" 64 0.569615051646531 1907
"610" 98 2004 "male" 50 0.620130964955035 1906
"611" 99 2004 "male" 83 0.675126846779144 1905
"612" 100 2004 "male" 59 0.735 1904
"613" 50 2006 "female" 62 0.0106 1956
"614" 51 2006 "female" 75 0.0115982032575473 1955
"615" 52 2006 "female" 70 0.0126904074342812 1954
"616" 53 2006 "female" 62 0.0138854646079134 1953
"617" 54 2006 "female" 96 0.0151930604573641 1952
"618" 55 2006 "female" 78 0.0166237927630861 1951
"619" 56 2006 "female" 51 0.0181892572997751 1950
"620" 57 2006 "female" 84 0.0199021418176055 1949
"621" 58 2006 "female" 71 0.0217763288736906 1948
"622" 59 2006 "female" 59 0.0238270083471942 1947
"623" 60 2006 "female" 58 0.0260708005500033 1946
"624" 61 2006 "female" 53 0.0285258909307466 1945
"625" 62 2006 "female" 55 0.0312121774639079 1944
"626" 63 2006 "female" 78 0.0341514319185887 1943
"627" 64 2006 "female" 90 0.0373674763139698 1942
"628" 65 2006 "female" 52 0.0408863759916043 1941
"629" 66 2006 "female" 90 0.0447366508693518 1940
"630" 67 2006 "female" 57 0.04894950658912 1939
"631" 68 2006 "female" 70 0.0535590874318173 1938
"632" 69 2006 "female" 66 0.0586027530493362 1937
"633" 70 2006 "female" 67 0.0641213812564198 1936
"634" 71 2006 "female" 89 0.0701596993364755 1935
"635" 72 2006 "female" 74 0.0767666465464951 1934
"636" 73 2006 "female" 84 0.0839957707591077 1933
"637" 74 2006 "female" 63 0.0919056624564602 1932
"638" 75 2006 "female" 58 0.100560429593355 1931
"639" 76 2006 "female" 79 0.110030217178302 1930
"640" 77 2006 "female" 65 0.120391775783586 1929
"641" 78 2006 "female" 58 0.13172908359199 1928
"642" 79 2006 "female" 52 0.14413402702173 1927
"643" 80 2006 "female" 93 0.157707145445928 1926
"644" 81 2006 "female" 58 0.172558446042401 1925
"645" 82 2006 "female" 70 0.18880829537795 1924
"646" 83 2006 "female" 67 0.206588394953254 1923
"647" 84 2006 "female" 93 0.226042848614934 1922
"648" 85 2006 "female" 82 0.247329330485942 1921
"649" 86 2006 "female" 83 0.270620362880099 1920
"650" 87 2006 "female" 71 0.29610471455798 1919
"651" 88 2006 "female" 74 0.323988930656743 1918
"652" 89 2006 "female" 62 0.354499006693614 1917
"653" 90 2006 "female" 65 0.387882220210486 1916
"654" 91 2006 "female" 63 0.42440913490471 1915
"655" 92 2006 "female" 95 0.464375793489117 1914
"656" 93 2006 "female" 72 0.508106117053923 1913
"657" 94 2006 "female" 96 0.555954530376841 1912
"658" 95 2006 "female" 89 0.608308834458948 1911
"659" 96 2006 "female" 91 0.6655933495676 1910
"660" 97 2006 "female" 76 0.728272354260071 1909
"661" 98 2006 "female" 73 0.796853848260452 1908
"662" 99 2006 "female" 55 0.87189366968712 1907
"663" 100 2006 "female" 73 0.954 1906
"664" 50 2006 "male" 86 0.0106 1956
"665" 51 2006 "male" 73 0.0115400536020288 1955
"666" 52 2006 "male" 77 0.0125634752016696 1954
"667" 53 2006 "male" 64 0.0136776582316063 1953
"668" 54 2006 "male" 62 0.0148906518059402 1952
"669" 55 2006 "male" 84 0.0162112188688393 1951
"670" 56 2006 "male" 62 0.0176488995000591 1950
"671" 57 2006 "male" 84 0.0192140798346699 1949
"672" 58 2006 "male" 85 0.0209180670948822 1948
"673" 59 2006 "male" 69 0.0227731712760165 1947
"674" 60 2006 "male" 74 0.024792794076737 1946
"675" 61 2006 "male" 99 0.0269915257160007 1945
"676" 62 2006 "male" 71 0.0293852503361496 1944
"677" 63 2006 "male" 62 0.0319912607536039 1943
"678" 64 2006 "male" 84 0.0348283833861385 1942
"679" 65 2006 "male" 90 0.0379171142592497 1941
"680" 66 2006 "male" 91 0.0412797670741502 1940
"681" 67 2006 "male" 83 0.0449406344070713 1939
"682" 68 2006 "male" 63 0.0489261632044134 1938
"683" 69 2006 "male" 90 0.0532651458415603 1937
"684" 70 2006 "male" 88 0.0579889281256119 1936
"685" 71 2006 "male" 77 0.063131635744694 1935
"686" 72 2006 "male" 94 0.0687304207997665 1934
"687" 73 2006 "male" 99 0.0748257301999339 1933
"688" 74 2006 "male" 74 0.0814615978602058 1932
"689" 75 2006 "male" 54 0.088685962812612 1931
"690" 76 2006 "male" 88 0.0965510155287806 1930
"691" 77 2006 "male" 66 0.105113574955891 1929
"692" 78 2006 "male" 78 0.114435498989797 1928
"693" 79 2006 "male" 51 0.124584131350676 1927
"694" 80 2006 "male" 89 0.135632788089528 1926
"695" 81 2006 "male" 76 0.147661287240167 1925
"696" 82 2006 "male" 78 0.160756525443028 1924
"697" 83 2006 "male" 97 0.175013105706457 1923
"698" 84 2006 "male" 74 0.19053402084057 1922
"699" 85 2006 "male" 63 0.207431397500967 1921
"700" 86 2006 "male" 62 0.225827306217443 1920
"701" 87 2006 "male" 52 0.245854643259534 1919
"702" 88 2006 "male" 68 0.267658090709687 1918
"703" 89 2006 "male" 83 0.291395161679856 1917
"704" 90 2006 "male" 55 0.317237338222394 1916
"705" 91 2006 "male" 86 0.345371310155789 1915
"706" 92 2006 "male" 83 0.376000323754785 1914
"707" 93 2006 "male" 83 0.40934565004815 1913
"708" 94 2006 "male" 62 0.445648183331412 1912
"709" 95 2006 "male" 62 0.48517018144257 1911
"710" 96 2006 "male" 71 0.528197160372952 1910
"711" 97 2006 "male" 62 0.575039956900308 1909
"712" 98 2006 "male" 85 0.626036974145082 1908
"713" 99 2006 "male" 56 0.681556626272279 1907
"714" 100 2006 "male" 63 0.742 1906
"715" 50 2008 "female" 59 0.0107 1958
"716" 51 2008 "female" 86 0.011707620269411 1957
"717" 52 2008 "female" 52 0.0128101282591329 1956
"718" 53 2008 "female" 100 0.0140164595570447 1955
"719" 54 2008 "female" 87 0.0153363912163958 1954
"720" 55 2008 "female" 55 0.0167806209967001 1953
"721" 56 2008 "female" 57 0.0183608540667542 1952
"722" 57 2008 "female" 97 0.0200898978724885 1951
"723" 58 2008 "female" 68 0.0219817659385367 1950
"724" 59 2008 "female" 83 0.0240517914448093 1949
"725" 60 2008 "female" 67 0.0263167514985882 1948
"726" 61 2008 "female" 64 0.0287950031093385 1947
"727" 62 2008 "female" 94 0.0315066319682843 1946
"728" 63 2008 "female" 54 0.0344736152385754 1945
"729" 64 2008 "female" 57 0.0377199996754224 1944
"730" 65 2008 "female" 86 0.041272096519827 1943
"731" 66 2008 "female" 53 0.0451586947454777 1942
"732" 67 2008 "female" 90 0.0494112943871305 1941
"733" 68 2008 "female" 57 0.0540643618415514 1940
"734" 69 2008 "female" 61 0.059155609210179 1939
"735" 70 2008 "female" 96 0.0647262999475181 1938
"736" 71 2008 "female" 56 0.07082158329248 1937
"737" 72 2008 "female" 91 0.0774908601931602 1936
"738" 73 2008 "female" 61 0.0847881836907974 1935
"739" 74 2008 "female" 91 0.0927726970079362 1934
"740" 75 2008 "female" 62 0.101509112891405 1933
"741" 76 2008 "female" 55 0.111068238095078 1932
"742" 77 2008 "female" 72 0.121527547253243 1931
"743" 78 2008 "female" 72 0.132971810795688 1930
"744" 79 2008 "female" 58 0.145493781993633 1929
"745" 80 2008 "female" 88 0.159194948704852 1928
"746" 81 2008 "female" 57 0.174186355910725 1927
"747" 82 2008 "female" 62 0.190589505711704 1926
"748" 83 2008 "female" 79 0.208537342075454 1925
"749" 84 2008 "female" 75 0.228175328318848 1924
"750" 85 2008 "female" 79 0.249662626056565 1923
"751" 86 2008 "female" 98 0.273173385171421 1922
"752" 87 2008 "female" 89 0.298898155261358 1921
"753" 88 2008 "female" 62 0.327045430002562 1920
"754" 89 2008 "female" 57 0.35784333694544 1919
"755" 90 2008 "female" 74 0.391541486438886 1918
"756" 91 2008 "female" 61 0.428412994667962 1917
"757" 92 2008 "female" 57 0.468756697201278 1916
"758" 93 2008 "female" 62 0.512899570988394 1915
"759" 94 2008 "female" 60 0.561199384436999 1914
"760" 95 2008 "female" 89 0.614047597048183 1913
"761" 96 2008 "female" 68 0.671872532110691 1912
"762" 97 2008 "female" 62 0.735142848168185 1911
"763" 98 2008 "female" 94 0.804371337394984 1910
"764" 99 2008 "female" 57 0.8801190816653 1909
"765" 100 2008 "female" 54 0.963 1908
"766" 50 2008 "male" 68 0.0107 1958
"767" 51 2008 "male" 79 0.0116489220322366 1957
"768" 52 2008 "male" 60 0.0126819985526287 1956
"769" 53 2008 "male" 85 0.0138066927432252 1955
"770" 54 2008 "male" 84 0.0150311296531661 1954
"771" 55 2008 "male" 56 0.0163641548959039 1953
"772" 56 2008 "male" 67 0.0178153985519465 1952
"773" 57 2008 "male" 62 0.0193953447387706 1951
"774" 58 2008 "male" 51 0.0211154073504943 1950
"775" 59 2008 "male" 68 0.0229880125144695 1949
"776" 60 2008 "male" 68 0.0250266883604798 1948
"777" 61 2008 "male" 79 0.0272461627510573 1947
"778" 62 2008 "male" 55 0.0296624696789435 1946
"779" 63 2008 "male" 61 0.032293065100336 1945
"780" 64 2008 "male" 83 0.0351569530407247 1944
"781" 65 2008 "male" 60 0.038274822884337 1943
"782" 66 2008 "male" 53 0.0416691988390006 1942
"783" 67 2008 "male" 97 0.0453646026561946 1941
"784" 68 2008 "male" 95 0.0493877307818135 1940
"785" 69 2008 "male" 93 0.0537676472174241 1939
"786" 70 2008 "male" 78 0.0585359934852875 1938
"787" 71 2008 "male" 82 0.0637272172139835 1937
"788" 72 2008 "male" 50 0.0693788209959907 1936
"789" 73 2008 "male" 58 0.0755316333150276 1935
"790" 74 2008 "male" 88 0.0822301035003964 1934
"791" 75 2008 "male" 63 0.0895226228391461 1933
"792" 76 2008 "male" 60 0.0974618741658445 1932
"793" 77 2008 "male" 98 0.106105212455475 1931
"794" 78 2008 "male" 83 0.115515079168946 1930
"795" 79 2008 "male" 100 0.125759453344551 1929
"796" 80 2008 "male" 77 0.136912342694146 1928
"797" 81 2008 "male" 53 0.149054318251866 1927
"798" 82 2008 "male" 51 0.162273096437773 1926
"799" 83 2008 "male" 77 0.176664172741423 1925
"800" 84 2008 "male" 55 0.192331511603217 1924
"801" 85 2008 "male" 83 0.209388297477391 1923
"802" 86 2008 "male" 97 0.227957752502513 1922
"803" 87 2008 "male" 60 0.248174026686511 1921
"804" 88 2008 "male" 79 0.270183167037137 1920
"805" 89 2008 "male" 60 0.2941441726391 1919
"806" 90 2008 "male" 67 0.320230143299964 1918
"807" 91 2008 "male" 86 0.348629530062919 1917
"808" 92 2008 "male" 64 0.379547496620396 1916
"809" 93 2008 "male" 52 0.413207401463699 1915
"810" 94 2008 "male" 56 0.449852411476048 1914
"811" 95 2008 "male" 63 0.489747258625991 1913
"812" 96 2008 "male" 68 0.533180152451942 1912
"813" 97 2008 "male" 61 0.580464862154084 1911
"814" 98 2008 "male" 95 0.63194298333513 1910
"815" 99 2008 "male" 60 0.687986405765414 1909
"816" 100 2008 "male" 66 0.749 1908
"817" 50 2010 "female" 62 0.0108 1960
"818" 51 2010 "female" 97 0.0118170372812746 1959
"819" 52 2010 "female" 52 0.0129298490839846 1958
"820" 53 2010 "female" 99 0.014147454506176 1957
"821" 54 2010 "female" 52 0.0154797219754276 1956
"822" 55 2010 "female" 89 0.0169374492303142 1955
"823" 56 2010 "female" 95 0.0185324508337332 1954
"824" 57 2010 "female" 56 0.0202776539273716 1953
"825" 58 2010 "female" 89 0.0221872030033828 1952
"826" 59 2010 "female" 50 0.0242765745424243 1951
"827" 60 2010 "female" 96 0.0265627024471731 1950
"828" 61 2010 "female" 94 0.0290641152879305 1949
"829" 62 2010 "female" 61 0.0318010864726608 1948
"830" 63 2010 "female" 65 0.0347957985585621 1947
"831" 64 2010 "female" 73 0.0380725230368749 1946
"832" 65 2010 "female" 82 0.0416578170480497 1945
"833" 66 2010 "female" 78 0.0455807386216037 1944
"834" 67 2010 "female" 84 0.0498730821851411 1943
"835" 68 2010 "female" 53 0.0545696362512856 1942
"836" 69 2010 "female" 88 0.0597084653710218 1941
"837" 70 2010 "female" 77 0.0653312186386164 1940
"838" 71 2010 "female" 57 0.0714834672484845 1939
"839" 72 2010 "female" 92 0.0782150738398252 1938
"840" 73 2010 "female" 66 0.0855805966224871 1937
"841" 74 2010 "female" 51 0.0936397315594122 1936
"842" 75 2010 "female" 62 0.102457796189456 1935
"843" 76 2010 "female" 85 0.112106259011855 1934
"844" 77 2010 "female" 77 0.122663318722899 1933
"845" 78 2010 "female" 78 0.134214537999386 1932
"846" 79 2010 "female" 85 0.146853536965536 1931
"847" 80 2010 "female" 83 0.160682751963776 1930
"848" 81 2010 "female" 81 0.17581426577905 1929
"849" 82 2010 "female" 90 0.192370716045459 1928
"850" 83 2010 "female" 84 0.210486289197655 1927
"851" 84 2010 "female" 76 0.230307808022762 1926
"852" 85 2010 "female" 82 0.251995921627187 1925
"853" 86 2010 "female" 97 0.275726407462742 1924
"854" 87 2010 "female" 80 0.301691595964735 1923
"855" 88 2010 "female" 58 0.33010192934838 1922
"856" 89 2010 "female" 59 0.361187667197267 1921
"857" 90 2010 "female" 59 0.395200752667287 1920
"858" 91 2010 "female" 85 0.432416854431214 1919
"859" 92 2010 "female" 52 0.47313760091344 1918
"860" 93 2010 "female" 59 0.517693024922865 1917
"861" 94 2010 "female" 91 0.566444238497158 1916
"862" 95 2010 "female" 89 0.619786359637418 1915
"863" 96 2010 "female" 94 0.678151714653782 1914
"864" 97 2010 "female" 93 0.742013342076299 1913
"865" 98 2010 "female" 77 0.811888826529517 1912
"866" 99 2010 "female" 95 0.88834449364348 1911
"867" 100 2010 "female" 76 0.972 1910
"868" 50 2010 "male" 89 0.0108 1960
"869" 51 2010 "male" 95 0.0117577904624444 1959
"870" 52 2010 "male" 100 0.0128005219035879 1958
"871" 53 2010 "male" 97 0.0139357272548441 1957
"872" 54 2010 "male" 78 0.0151716075003919 1956
"873" 55 2010 "male" 77 0.0165170909229684 1955
"874" 56 2010 "male" 84 0.0179818976038338 1954
"875" 57 2010 "male" 78 0.0195766096428712 1953
"876" 58 2010 "male" 87 0.0213127476061064 1952
"877" 59 2010 "male" 96 0.0232028537529225 1951
"878" 60 2010 "male" 100 0.0252605826442226 1950
"879" 61 2010 "male" 99 0.0275007997861139 1949
"880" 62 2010 "male" 81 0.0299396890217373 1948
"881" 63 2010 "male" 70 0.0325948694470681 1947
"882" 64 2010 "male" 65 0.0354855226953109 1946
"883" 65 2010 "male" 84 0.0386325315094243 1945
"884" 66 2010 "male" 52 0.0420586306038511 1944
"885" 67 2010 "male" 69 0.0457885709053179 1943
"886" 68 2010 "male" 75 0.0498492983592137 1942
"887" 69 2010 "male" 66 0.0542701485932878 1941
"888" 70 2010 "male" 82 0.0590830588449631 1940
"889" 71 2010 "male" 90 0.0643227986832731 1939
"890" 72 2010 "male" 70 0.0700272211922149 1938
"891" 73 2010 "male" 58 0.0762375364301213 1937
"892" 74 2010 "male" 84 0.082998609140587 1936
"893" 75 2010 "male" 58 0.0903592828656802 1935
"894" 76 2010 "male" 58 0.0983727328029085 1934
"895" 77 2010 "male" 62 0.107096849955058 1933
"896" 78 2010 "male" 82 0.116594659348095 1932
"897" 79 2010 "male" 93 0.126934775338425 1931
"898" 80 2010 "male" 70 0.138191897298765 1930
"899" 81 2010 "male" 54 0.150447349263566 1929
"900" 82 2010 "male" 55 0.163789667432519 1928
"901" 83 2010 "male" 97 0.17831523977639 1927
"902" 84 2010 "male" 55 0.194129002365864 1926
"903" 85 2010 "male" 73 0.211345197453815 1925
"904" 86 2010 "male" 75 0.230088198787583 1924
"905" 87 2010 "male" 64 0.250493410113487 1923
"906" 88 2010 "male" 98 0.272708243364587 1922
"907" 89 2010 "male" 85 0.296893183598344 1921
"908" 90 2010 "male" 56 0.323222948377534 1920
"909" 91 2010 "male" 69 0.35188774997005 1919
"910" 92 2010 "male" 61 0.383094669486007 1918
"911" 93 2010 "male" 51 0.417069152879247 1917
"912" 94 2010 "male" 74 0.454056639620684 1916
"913" 95 2010 "male" 70 0.494324335809411 1915
"914" 96 2010 "male" 90 0.538163144530932 1914
"915" 97 2010 "male" 84 0.585889767407861 1913
"916" 98 2010 "male" 85 0.637848992525178 1912
"917" 99 2010 "male" 75 0.694416185258549 1911
"918" 100 2010 "male" 72 0.756 1910
"919" 50 2012 "female" 64 0.0109 1962
"920" 51 2012 "female" 73 0.0119264542931383 1961
"921" 52 2012 "female" 86 0.0130495699088363 1960
"922" 53 2012 "female" 89 0.0142784494553072 1959
"923" 54 2012 "female" 68 0.0156230527344593 1958
"924" 55 2012 "female" 66 0.0170942774639282 1957
"925" 56 2012 "female" 97 0.0187040476007122 1956
"926" 57 2012 "female" 88 0.0204654099822547 1955
"927" 58 2012 "female" 65 0.022392640068229 1954
"928" 59 2012 "female" 84 0.0245013576400394 1953
"929" 60 2012 "female" 93 0.0268086533957581 1952
"930" 61 2012 "female" 51 0.0293332274665224 1951
"931" 62 2012 "female" 95 0.0320955409770373 1950
"932" 63 2012 "female" 73 0.0351179818785488 1949
"933" 64 2012 "female" 84 0.0384250463983275 1948
"934" 65 2012 "female" 94 0.0420435375762724 1947
"935" 66 2012 "female" 96 0.0460027824977296 1946
"936" 67 2012 "female" 96 0.0503348699831517 1945
"937" 68 2012 "female" 51 0.0550749106610197 1944
"938" 69 2012 "female" 58 0.0602613215318646 1943
"939" 70 2012 "female" 51 0.0659361373297147 1942
"940" 71 2012 "female" 83 0.072145351204489 1941
"941" 72 2012 "female" 90 0.0789392874864903 1940
"942" 73 2012 "female" 61 0.0863730095541768 1939
"943" 74 2012 "female" 78 0.0945067661108883 1938
"944" 75 2012 "female" 77 0.103406479487506 1937
"945" 76 2012 "female" 69 0.113144279928631 1936
"946" 77 2012 "female" 76 0.123799090192556 1935
"947" 78 2012 "female" 53 0.135457265203084 1934
"948" 79 2012 "female" 98 0.148213291937439 1933
"949" 80 2012 "female" 100 0.1621705552227 1932
"950" 81 2012 "female" 71 0.177442175647374 1931
"951" 82 2012 "female" 96 0.194151926379213 1930
"952" 83 2012 "female" 58 0.212435236319855 1929
"953" 84 2012 "female" 90 0.232440287726677 1928
"954" 85 2012 "female" 81 0.254329217197809 1927
"955" 86 2012 "female" 75 0.278279429754064 1926
"956" 87 2012 "female" 62 0.304485036668112 1925
"957" 88 2012 "female" 55 0.333158428694198 1924
"958" 89 2012 "female" 63 0.364531997449093 1923
"959" 90 2012 "female" 88 0.398860018895688 1922
"960" 91 2012 "female" 60 0.436420714194466 1921
"961" 92 2012 "female" 96 0.477518504625601 1920
"962" 93 2012 "female" 84 0.522486478857336 1919
"963" 94 2012 "female" 55 0.571689092557317 1918
"964" 95 2012 "female" 75 0.625525122226654 1917
"965" 96 2012 "female" 80 0.684430897196872 1916
"966" 97 2012 "female" 84 0.748883835984412 1915
"967" 98 2012 "female" 54 0.819406315664049 1914
"968" 99 2012 "female" 86 0.896569905621661 1913
"969" 100 2012 "female" 54 0.981 1912
"970" 50 2012 "male" 57 0.0109 1962
"971" 51 2012 "male" 54 0.0118666588926522 1961
"972" 52 2012 "male" 81 0.012919045254547 1960
"973" 53 2012 "male" 79 0.014064761766463 1959
"974" 54 2012 "male" 81 0.0153120853476178 1958
"975" 55 2012 "male" 78 0.0166700269500329 1957
"976" 56 2012 "male" 51 0.0181483966557212 1956
"977" 57 2012 "male" 63 0.0197578745469719 1955
"978" 58 2012 "male" 91 0.0215100878617185 1954
"979" 59 2012 "male" 59 0.0234176949913754 1953
"980" 60 2012 "male" 50 0.0254944769279654 1952
"981" 61 2012 "male" 96 0.0277554368211705 1951
"982" 62 2012 "male" 100 0.0302169083645312 1950
"983" 63 2012 "male" 80 0.0328966737938002 1949
"984" 64 2012 "male" 95 0.0358140923498972 1948
"985" 65 2012 "male" 85 0.0389902401345115 1947
"986" 66 2012 "male" 90 0.0424480623687016 1946
"987" 67 2012 "male" 68 0.0462125391544412 1945
"988" 68 2012 "male" 78 0.0503108659366138 1944
"989" 69 2012 "male" 99 0.0547726499691516 1943
"990" 70 2012 "male" 59 0.0596301242046387 1942
"991" 71 2012 "male" 57 0.0649183801525627 1941
"992" 72 2012 "male" 73 0.0706756213884391 1940
"993" 73 2012 "male" 89 0.076943439545215 1939
"994" 74 2012 "male" 89 0.0837671147807776 1938
"995" 75 2012 "male" 76 0.0911959428922142 1937
"996" 76 2012 "male" 100 0.0992835914399725 1936
"997" 77 2012 "male" 58 0.108088487454642 1935
"998" 78 2012 "male" 51 0.117674239527244 1934
"999" 79 2012 "male" 97 0.128110097332299 1933
"1000" 80 2012 "male" 54 0.139471451903383 1932
"1001" 81 2012 "male" 65 0.151840380275266 1931
"1002" 82 2012 "male" 80 0.165306238427264 1930
"1003" 83 2012 "male" 86 0.179966306811357 1929
"1004" 84 2012 "male" 63 0.195926493128511 1928
"1005" 85 2012 "male" 66 0.213302097430239 1927
"1006" 86 2012 "male" 82 0.232218645072654 1926
"1007" 87 2012 "male" 55 0.252812793540464 1925
"1008" 88 2012 "male" 52 0.275233319692037 1924
"1009" 89 2012 "male" 69 0.299642194557588 1923
"1010" 90 2012 "male" 57 0.326215753455104 1922
"1011" 91 2012 "male" 94 0.35514596987718 1921
"1012" 92 2012 "male" 54 0.386641842351618 1920
"1013" 93 2012 "male" 64 0.420930904294796 1919
"1014" 94 2012 "male" 70 0.45826086776532 1918
"1015" 95 2012 "male" 94 0.498901412992832 1917
"1016" 96 2012 "male" 70 0.543146136609923 1916
"1017" 97 2012 "male" 58 0.591314672661637 1915
"1018" 98 2012 "male" 73 0.643755001715226 1914
"1019" 99 2012 "male" 84 0.700845964751683 1913
"1020" 100 2012 "male" 83 0.763 1912
"1021" 50 2014 "female" 67 0.011 1964
"1022" 51 2014 "female" 82 0.0120358713050019 1963
"1023" 52 2014 "female" 73 0.013169290733688 1962
"1024" 53 2014 "female" 57 0.0144094444044385 1961
"1025" 54 2014 "female" 51 0.015766383493491 1960
"1026" 55 2014 "female" 57 0.0172511056975422 1959
"1027" 56 2014 "female" 75 0.0188756443676912 1958
"1028" 57 2014 "female" 74 0.0206531660371378 1957
"1029" 58 2014 "female" 85 0.0225980771330751 1956
"1030" 59 2014 "female" 96 0.0247261407376544 1955
"1031" 60 2014 "female" 79 0.027054604344343 1954
"1032" 61 2014 "female" 72 0.0296023396451144 1953
"1033" 62 2014 "female" 82 0.0323899954814138 1952
"1034" 63 2014 "female" 74 0.0354401651985355 1951
"1035" 64 2014 "female" 85 0.03877756975978 1950
"1036" 65 2014 "female" 84 0.0424292581044951 1949
"1037" 66 2014 "female" 54 0.0464248263738556 1948
"1038" 67 2014 "female" 74 0.0507966577811622 1947
"1039" 68 2014 "female" 93 0.0555801850707538 1946
"1040" 69 2014 "female" 89 0.0608141776927074 1945
"1041" 70 2014 "female" 82 0.066541056020813 1944
"1042" 71 2014 "female" 92 0.0728072351604934 1943
"1043" 72 2014 "female" 97 0.0796635011331553 1942
"1044" 73 2014 "female" 82 0.0871654224858665 1941
"1045" 74 2014 "female" 72 0.0953738006623643 1940
"1046" 75 2014 "female" 90 0.104355162785557 1939
"1047" 76 2014 "female" 54 0.114182300845408 1938
"1048" 77 2014 "female" 100 0.124934861662212 1937
"1049" 78 2014 "female" 81 0.136699992406782 1936
"1050" 79 2014 "female" 90 0.149573046909343 1935
"1051" 80 2014 "female" 58 0.163658358481624 1934
"1052" 81 2014 "female" 64 0.179070085515699 1933
"1053" 82 2014 "female" 91 0.195933136712967 1932
"1054" 83 2014 "female" 80 0.214384183442056 1931
"1055" 84 2014 "female" 51 0.234572767430591 1930
"1056" 85 2014 "female" 92 0.256662512768431 1929
"1057" 86 2014 "female" 86 0.280832452045386 1928
